Trip_no,Trip_time,ax,ay,az,gx,gy,gz,mx,my,mz,speed,GPS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,resultant,mob_id_id
31,10:19:39,2.0949266,6.9186444,6.445191,-0.013315413,0.004926703,0.000266308,-27.300001,-9.431251,-38.1375,0,0,0.029857397,0.1188035,0.2944703,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:39,2.0614076,7.192182,6.27221,0.010119714,-0.001198387,-0.007856093,-27.656252,-8.775001,-37.4625,0,0,0.032049417,-0.10162687,-0.091552734,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:39,2.1380222,7.0144124,6.2626333,0.005725627,-0.002929391,0.003728316,-27.675001,-7.9875,-36.693752,0,0,-0.031341076,-0.10849905,-0.021955013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:40,2.0087352,6.889914,6.4404025,0.006524552,-0.00612509,-0.003728316,-27.337502,-7.425,-35.8125,0,0,-0.026597261,0.032510757,0.02158451,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:40,1.8746599,6.7223196,6.766014,-0.012117025,-0.001731004,-0.005193011,-25.987501,-6.675,-33.45,0,0,-0.021797419,-0.070752144,0.012588024,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:40,1.8363527,6.669647,6.6893997,0.007057169,-0.001065233,-0.008655018,-25.050001,-6.4500003,-32.831253,0,0,-0.00669384,0.109764576,-0.03324032,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:41,2.1571758,6.7845693,6.445191,0.038881004,-0.007190323,0.001464695,-21.806252,-7.3125005,-30.91875,0,0,0.06689882,0.10037899,0.05518055,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:40,2.2385786,7.1006036,6.8330517,-0.002929391,-0.010386022,0.015579033,-24.16875,-6.5625005,-32.0625,0,0,-0.0126369,0.002967358,-0.04024744,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:41,2.099715,7.445967,8.160038,-0.002929391,-0.010386022,0.015579033,-23.025002,-6.8625,-31.406252,0,0,-0.13434875,-0.20735407,-0.15657806,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:40,1.9847932,6.7893577,6.109404,0.007057169,-0.000532617,-0.001464695,-26.8875,-6.9,-34.66875,0,0,-0.011969328,0.002962589,0.06394577,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:41,1.9895816,7.023989,6.4787097,0.008122402,0.00159785,-0.012117025,-20.643751,-7.8187504,-30.431252,0,0,0.02199006,0.2731433,0.16065645,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:41,2.2864625,7.0144124,7.383718,-0.023701435,-0.002796237,0.02063889,-20.0625,-8.45625,-30.525002,0,0,0.046299934,-0.1881237,0.046379566,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:41,2.2864625,6.664859,6.3781533,0.024367206,-0.001464695,0.022636201,-19.837502,-9.056251,-30.993752,0,0,-0.14952993,-0.17362261,-0.2794795,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:42,1.6879122,6.923433,6.8186865,0.000932079,0.007722939,-0.027962366,-19.5,-9.525001,-31.125002,0,0,0.04208374,0.16017151,0.14425659,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:42,2.1380222,7.019201,6.5122285,-0.002929391,0.000932079,0.007190323,-19.125,-10.125,-31.0125,0,0,0.11087179,-0.023808002,0.07167339,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:42,2.0470424,6.6840124,5.893926,-0.000532617,0.007190323,0.012782796,-18.675001,-10.59375,-31.237501,0,0,0.004959345,0.077711105,-0.086197376,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:42,2.291251,7.311892,6.871359,-0.03555215,0.010252868,0.011451255,-18.54375,-10.9875,-31.66875,0,0,-0.1277343,9.49E-05,0.0508008,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:42,1.7166426,7.019201,6.2871737,-0.03555215,0.010252868,0.011451255,-18.525002,-10.9875,-32.325,0,0,0.1014235,-0.20181227,-0.054919243,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:43,2.171541,6.4924765,6.4020953,0.005326165,-0.013315413,0.030492295,-19.10625,-10.89375,-32.775,0,0,0.044695616,0.035236835,0.13015223,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:43,1.7932571,7.129933,6.7947445,0.029293908,-0.007323477,-0.015712187,-19.25625,-10.837501,-33.018753,0,0,-0.108650446,0.14515877,0.11728001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:43,2.0805612,6.851607,6.4068837,-0.014780108,0.016644266,-0.001731004,-19.275002,-11.118751,-33.300003,0,0,0.015300989,-0.06640291,-0.051430702,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:43,1.9895816,7.0622964,6.871359,-0.016644266,0.001198387,0.000932079,-19.650002,-11.19375,-33.9,0,0,-0.1775558,0.059313297,0.0943079,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:43,2.1092918,7.105392,6.373365,0.017176883,-0.008655018,0.006657707,-20.306252,-10.8,-34.48125,0,0,0.11378503,0.008900642,-0.020093441,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:44,1.9369092,6.8228765,5.8843493,0.010119714,-0.007722939,0.004793549,-21.2625,-10.51875,-34.78125,0,0,-0.07972658,0.05808592,0.022703648,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:44,2.1092918,6.8468184,7.201759,-0.019573657,0.007722939,0.005193011,-21.975,-10.125,-35.04375,0,0,0.021740675,-0.09551096,0.019613743,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:44,2.042254,6.995259,6.775591,0.008655018,-0.003062545,0.001331541,-22.575,-10.14375,-35.568752,0,0,-0.076206446,-0.043993473,-0.14936304,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:44,2.0709844,6.9330096,6.3111157,0.013581721,0.000532617,0.001464695,-22.987501,-9.543751,-36.675003,0,0,0.09727979,0.04901886,0.08782482,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:45,1.99437,6.7606273,6.0423665,0.018907886,-0.000133154,-0.004394086,-25.0125,-7.2375,-37.6875,0,0,0.020943165,0.01366806,0.09527111,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:44,2.1428106,7.264008,6.8330517,-0.017576344,0.002396774,-0.002796237,-24.16875,-8.25,-37.537502,0,0,-0.05396819,-0.04752922,-0.05193281,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:45,1.9512744,6.7510505,6.967127,0.004660395,-0.002663082,0.005059857,-25.29375,-6.7312503,-37.256252,0,0,-0.034577608,0.000236511,0.031426907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:45,2.018312,6.9808936,6.861782,-0.000266308,-0.005592473,0.004527241,-25.5375,-6.80625,-36.600002,0,0,-0.005235434,-0.003639221,-0.120836735,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:45,1.922544,6.770204,5.9322333,0.010252868,-0.003595162,0.006657707,-25.368752,-6.5625005,-36.1875,0,0,-0.021481514,0.03792429,0.13037539,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:45,1.9800048,6.9569516,6.5218053,0,0.005193011,0.000266308,-25.218752,-6.3562503,-35.625,0,0,0.06839728,-0.005413055,0.06518555,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:46,2.0949266,7.08145,6.7133417,-0.012516488,-0.000266308,0.006258244,-25.06875,-6,-34.725002,0,0,-0.11009431,-0.09892368,-0.1114583,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:46,1.8650831,6.7845693,6.579266,0.00386147,0.001731004,-0.000266308,-24.018751,-7.425,-32.737503,0,0,0.101778746,0.090028286,0.08585405,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:46,2.2481554,6.818088,6.9288197,-0.001997312,-0.00612509,0.019440502,-23.306252,-8.175,-32.49375,0,0,-0.059845924,-0.11257076,-0.12911701,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:46,2.2768857,7.105392,6.909666,0.020106273,-0.015312725,0.001065233,-22.837502,-8.493751,-32.60625,0,0,0.019060612,-0.030917645,-0.001529694,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:47,1.9608512,7.2783732,5.055357,0.39746508,-0.072169535,-0.04220986,-22.1625,-8.306251,-32.71875,0,0,0.018179417,0.059652805,0.120183945,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:46,2.171541,6.9665284,6.1381345,0.010519176,-0.007722939,0.017842652,-24.806252,-6.4687505,-33.5625,0,0,0.005602598,0.032796383,0.08593559,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:47,1.6831238,7.833828,5.6161985,-0.00612509,0.020905199,-0.033687994,-21.900002,-8.71875,-32.5125,0,0,0.05461979,-0.28396797,0.2688384,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:47,2.4349031,7.5944076,6.229114,-0.07376739,-0.002796237,0.03901416,-21.7875,-9.31875,-32.550003,0,0,-0.08061099,-0.011577606,-0.22653341,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:47,1.8986019,7.0622964,6.0184245,-0.09547151,0.006524552,-0.003195699,-21.975,-9.69375,-32.550003,0,0,-0.05663085,0.31202316,-0.001933098,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:47,2.3008277,6.9904704,5.798158,-0.010918639,0.00386147,0.018641578,-21.956251,-10.06875,-32.53125,0,0,0.052167654,0.11099911,-0.00254631,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:48,2.171541,7.350199,6.411672,-0.012250179,0.012383334,-0.010386022,-21.862501,-10.6125,-32.325,0,0,-0.09312177,-0.13946676,-0.09608412,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:48,2.0805612,6.727108,6.3781533,-0.025565593,0.004394086,0.003328853,-21.825,-10.8,-32.30625,0,0,-0.002376795,0.103821754,-0.07565737,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:48,2.2577322,6.717531,6.1477113,-0.005991936,0.017443191,-0.000665771,-21.768751,-10.8,-32.11875,0,0,0.027643204,0.19560146,0.16060448,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:48,2.147599,7.1634517,6.27221,-0.030359142,0.000532617,0.012117025,-21.6375,-11.19375,-31.987501,0,0,-0.09195638,-0.051686287,-0.14490318,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:48,2.042254,7.119757,6.3925185,0.016377958,-0.010119714,-0.008122402,-21.337502,-11.025001,-32.1375,0,0,0.07057071,-0.13208151,0.03528452,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:49,2.1906946,6.6983776,6.315904,0.032622762,-0.015845342,0.02356828,-21.206251,-11.137501,-32.325,0,0,-0.12539434,0.15328121,0.1516347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:49,1.9033904,7.0862384,6.2243257,-0.00226362,-0.001997312,-0.00998656,-21.0375,-11.418751,-32.68125,0,0,0.08801961,-0.041344643,-0.10457945,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:49,2.0039468,7.225701,6.109404,0.005858782,-0.002929391,-0.001065233,-21.075,-11.64375,-32.8875,0,0,-0.013074636,-0.101126194,-0.034132004,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:49,2.4636335,7.2113357,6.531382,-0.01904104,0.006924015,0.034087457,-21.1875,-11.6625,-33.300003,0,0,-0.11785722,0.027745724,-0.002622604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:49,1.9033904,6.703166,6.157288,-0.013315413,0.009720251,-0.005459319,-21.225,-11.775001,-33.581253,0,0,0.1421516,0.17042494,0.16967249,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:50,2.0805612,6.8563952,6.7947445,-0.012649642,0.012782796,-0.010785485,-21.4125,-12.056251,-33.9375,0,0,0.052335262,-0.117702484,-0.019186497,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:50,1.8363527,7.047931,7.2831616,-0.023168819,0.000932079,0,-21.88125,-11.90625,-34.350002,0,0,-0.16871047,-0.19036865,-0.18335867,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:50,2.665345,7.345411,7.1634517,0.008921326,-0.004127778,0.030359142,-22.29375,-12.075001,-34.74375,0,0,0.08586502,0.06739092,0.034419537,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:50,1.8459295,6.9904704,7.264008,0.015712187,0.008521864,-0.03195699,-22.331251,-11.925,-34.706253,0,0,0.073248625,0.22070599,0.25789547,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:50,2.2768857,6.880337,6.071097,0.002529929,0.006258244,0.00226362,-22.087502,-11.700001,-34.74375,0,0,-0.014256001,-0.05125189,-0.1261034,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:51,2.2577322,7.4363904,6.2530565,0.019307349,-0.003062545,-0.001464695,-21.768751,-11.34375,-34.706253,0,0,-0.072200775,-0.10127783,0.018244267,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:51,2.0087352,7.225701,6.8043213,0.004527241,0.012649642,-0.021704122,-21.5625,-10.725,-34.537502,0,0,0.07707977,-0.08053589,0.02336073,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:51,2.3630772,7.095815,6.257845,0.009453943,0.00998656,-0.009587097,-21.393751,-10.35,-34.631252,0,0,0.016210794,0.125216,-0.003535748,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:51,1.8746599,7.1634517,6.6989765,0.015179571,0.003195699,-0.000266308,-21.35625,-9.450001,-35.100002,0,0,-0.14693177,-0.02265644,0.04545307,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:51,1.9895816,6.9665284,6.095039,0.019839965,0.012117025,-0.024766669,-21.862501,-8.587501,-35.287502,0,0,0.23379922,-0.06690359,-0.02993393,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:52,1.8411411,7.4603324,6.1620765,0.022769356,0.010386022,-0.014114338,-22.556252,-8.0625,-35.2125,0,0,-0.19473338,0.054514885,0.004687786,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:52,2.042254,7.374141,5.194819,0.006924015,0.012516488,-0.013049104,-23.456251,-7.9500003,-35.100002,0,0,0.089001656,-0.0453825,-0.055865288,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:52,1.721431,7.2448545,5.021838,0.019706812,0,-0.02063889,-23.643751,-9.31875,-34.48125,0,0,-0.018162847,-0.1262846,0.104753494,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:52,1.9129672,7.393295,6.3063273,-0.014114338,0.03741631,-0.04220986,-22.81875,-10.481251,-35.23125,0,0,0.07360625,-0.001852512,0.09144497,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:52,1.6639702,7.2544312,6.483498,-0.008655018,0.001864158,-0.02516613,-22.556252,-10.9125,-35.737503,0,0,-0.122285366,0.000832081,-0.21360636,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:53,1.5586253,7.551312,6.166865,0.020239428,0.008655018,-0.050199106,-22.66875,-11.043751,-35.756252,0,0,-0.012800097,0.019608498,0.02145338,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:53,1.3042414,7.2544312,6.0280013,0.03741631,0.005459319,-0.018508423,-22.556252,-11.71875,-35.2125,0,0,-0.12065172,0.074436665,0.048943043,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:53,1.0648212,7.651869,6.5457473,0.09214266,0.039280467,-0.032622762,-20.831251,-11.85,-36.131252,0,0,0.008887053,-0.008402348,0.3326702,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:53,1.6256629,7.105392,6.799533,0.017975807,0.000532617,-0.002663082,-21.75,-12.093751,-35.268753,0,0,0.035873294,0.01795578,-0.05866003,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:53,1.6639702,7.5561004,5.94181,0.04074516,-0.008255556,-0.003195699,-21.2625,-11.962501,-35.625,0,0,-0.088841796,-0.001426697,-0.10936642,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:54,1.3521254,7.8865004,5.989694,0.07230269,-0.03195699,-0.010119714,-21.28125,-10.6875,-36.75,0,0,0.041780114,0.00122118,-0.21428251,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:54,1.6639702,7.575254,6.1955953,-0.067509145,-0.012117025,0.012516488,-22.78125,-9.84375,-36.225002,0,0,-0.07990408,0.019031048,0.055858135,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:54,1.5873557,7.4842744,5.4486046,0.02356828,-0.00612509,0.02356828,-23.587502,-10.1625,-35.90625,0,0,-0.04867339,0.06493902,0.11287832,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:54,1.5634137,7.8912888,6.301539,-0.014380646,0.001198387,-0.011051793,-24.187502,-10.6125,-35.9625,0,0,0.114919424,-0.12145805,-0.05332756,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:54,1.3090298,7.565677,5.549161,-0.003994624,0.003994624,-0.01837527,-24.768751,-10.6125,-36.375,0,0,-0.024504542,0.037207127,0.001104355,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:55,1.4532804,7.431602,5.3528366,0.004127778,0,0.016910573,-25.10625,-11.212501,-36.3375,0,0,-0.01462543,0.13300657,0.09809923,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:55,1.8411411,7.1730285,6.4787097,-0.042476166,0.001864158,0.059786204,-25.06875,-11.887501,-36.206253,0,0,-0.09846568,-0.108980656,-0.06616783,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:55,1.4532804,7.493851,6.5265937,0.008521864,-0.005326165,0.003062545,-25.125002,-12.056251,-36.112503,0,0,0.15893316,-0.0768137,-0.0896101,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:55,1.8219875,7.0862384,6.301539,0.015445879,0.007057169,0.021437814,-24.7875,-11.64375,-35.943752,0,0,0.10287619,-0.010385513,0.16885233,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:55,2.0374656,7.3549876,6.847417,-0.034620073,0.000932079,0.00226362,-24.525002,-11.19375,-35.1375,0,0,-0.045102596,0.06162262,-0.102194786,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:56,2.2720973,7.651869,6.205172,0.019839965,-0.001864158,0.033954304,-24.31875,-11.00625,-34.65,0,0,-0.034442067,-0.17517662,-0.000568867,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:56,1.7405846,6.889914,6.3206925,-0.00226362,0.011051793,0.006391398,-24.337502,-10.931251,-33.975002,0,0,0.06810796,0.12495947,0.052806377,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:56,1.520318,6.923433,5.439028,0.015445879,0.010918639,-0.013182258,-24.112501,-11.175,-33.412502,0,0,0.12321365,0.029576302,0.013020992,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:56,2.0901382,7.52737,6.2769985,0.010785485,0.010252868,0.000798925,-23.831251,-11.418751,-32.90625,0,0,-0.048477292,-0.24515009,-0.032627583,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:56,1.472434,7.517793,6.981492,-0.015445879,0.005991936,0.004926703,-22.96875,-11.8125,-32.550003,0,0,-0.11646104,0.099617004,-0.12835455,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:57,1.6112977,7.398083,5.4007206,0.026897134,0.009720251,-0.01904104,-22.0125,-12.056251,-32.268753,0,0,0.19020236,0.16609097,0.18758059,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:57,1.697489,7.441179,5.4821234,-0.017975807,0.015579033,0.016511112,-21.431252,-12.543751,-32.4,0,0,-0.22814429,-0.07239628,0.026995659,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:57,1.7357962,7.675811,6.8091097,-0.033687994,0.009054481,0.003195699,-20.493752,-12.8625,-32.756252,0,0,0.034029126,-0.17562866,-0.10503721,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:57,1.946486,7.2544312,7.086837,-0.02063889,0.002396774,0.035951614,-19.3125,-12.8625,-32.850002,0,0,-0.051996827,0.089594364,0.04148388,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:57,1.2850877,7.009624,5.309741,0.044739787,0.002929391,-0.00998656,-18,-13.087501,-33.300003,0,0,0.06808972,0.18218899,0.060086727,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:58,1.8698715,7.114969,6.847417,0.00386147,0.008122402,0.029160755,-17.362501,-13.312501,-33.84375,0,0,0.06489718,-0.06779194,0.10943079,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:58,2.0326772,7.6710224,6.9767036,-0.014380646,0.001198387,0.001198387,-17.175001,-13.44375,-34.59375,0,0,-0.060942173,-0.22294569,-0.24936819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:58,1.6017209,7.114969,6.2967505,0.012782796,-0.002396774,0.015179571,-17.60625,-13.6125,-35.30625,0,0,0.002262473,0.100497246,0.08340931,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:58,1.9273324,7.3310456,6.214749,0.017043728,0.000399462,0.019174194,-18.018751,-14.00625,-35.86875,0,0,0.00733614,0.10693407,0.08576727,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:58,2.0374656,7.398083,6.38773,-0.013182258,0.005326165,0.022636201,-18.6375,-14.38125,-36.600002,0,0,-0.042122245,-0.09805107,-0.07351637,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:59,1.7118542,7.431602,5.7790046,0.032755915,0.001464695,0.011184947,-19.66875,-14.962501,-37.518753,0,0,0.015031815,-0.040264606,0.034497738,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:59,1.8507179,7.302315,6.2195373,0.005725627,0.005858782,0.006790861,-21,-15.6,-38.5875,0,0,0.088956475,-0.012814522,0.041118145,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:59,1.9608512,7.2831616,6.703765,-0.036084767,0.013049104,0.009853406,-22.1625,-15.825001,-39.35625,0,0,-0.098668456,-0.01663208,-0.037747383,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:59,1.9991584,7.311892,5.5300074,0.038881004,-0.000665771,0.014380646,-23.025002,-15.50625,-39.80625,0,0,0.018252611,0.03652668,0.049788952,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:19:59,2.2337902,7.201759,5.94181,-0.002929391,0.005326165,0.017043728,-23.831251,-15.20625,-39.956253,0,0,-0.001710057,-0.09574795,0.000711441,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:00,1.9752164,7.7189064,5.453393,0.020772044,0.004260932,0.007190323,-24.2625,-14.606251,-39.80625,0,0,0.015954494,0.15474415,-0.003822804,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:00,1.7310078,7.4028716,5.4725466,-0.00838871,0.016511112,-0.009853406,-24.618752,-13.931251,-39.75,0,0,0.102060914,-0.031546593,0.04451418,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:00,1.7788919,7.2783732,6.1141925,-0.020106273,0.020106273,0.010785485,-24.843752,-13.181251,-39.24375,0,0,-0.10079813,-0.052690983,0.009644985,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:00,1.6927006,7.177817,6.655881,-0.007989247,0.017576344,-0.005326165,-24.618752,-12.375001,-38.53125,0,0,0.023633718,-0.0667181,-0.07109213,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:00,1.7501614,7.2352777,6.7372837,0.005326165,0.012782796,0.007057169,-24.35625,-11.25,-36.99375,0,0,-0.031567454,0.070067406,0.010865688,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:01,1.3521254,7.3071036,6.0758853,0.02130466,0.010119714,-0.031024912,-23.56875,-9.75,-33.787502,0,0,0.06621802,0.09239054,0.08253002,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:01,1.8411411,7.8529816,6.6175733,-0.00226362,0.002396774,0.019440502,-21.84375,-7.8562503,-31.406252,0,0,-0.107613444,-0.06014347,-0.02220583,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:01,1.697489,7.2687964,5.7359085,0.000798925,0.003728316,0.03808208,-20.38125,-6.43125,-30.35625,0,0,-0.08409381,-0.09265995,-0.07090378,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:01,1.6208745,6.827665,4.782418,0.03581846,-0.002396774,0.014780108,-19.181252,-5.8500004,-29.681252,0,0,0.12801409,0.17763376,0.2738328,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:01,1.946486,8.0445175,6.7708025,0.02063889,0.008921326,0.031158065,-18.0375,-5.4375,-28.85625,0,0,-0.10498738,-0.21043491,-0.13119364,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:02,1.8028339,7.105392,5.73112,0.042476166,0.002396774,0.003195699,-15.8625,-5.3812504,-28.031252,0,0,0.21310675,0.34107065,0.49061584,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:02,1.6783354,7.7093296,5.8029466,0.012516488,0.010519176,-0.024633514,-14.625001,-5.55,-28.48125,0,0,0.06769872,0.027400017,0.019978523,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:02,2.1906946,7.393295,5.3049526,-0.04420717,0.016910573,0.051397495,-16.875,-5.26875,-28.312502,0,0,0.022147298,-0.17484999,-0.21378279,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:02,2.3918076,7.675811,6.238691,-0.036351077,0.005193011,0.031024912,-13.575001,-6.6937504,-30.0375,0,0,-0.059767485,-0.0851326,-0.07542753,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:02,1.7741034,7.1586633,5.357625,0.009587097,0.004527241,0.0177095,-13.44375,-8.90625,-31.500002,0,0,-0.06284869,0.0943923,0.08353901,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:03,1.9369092,7.091027,5.893926,0.005592473,0.015978495,0.005326165,-12.88125,-10.837501,-31.781252,0,0,0.17097497,0.13027954,0.16895914,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:03,1.8459295,7.603985,6.5265937,-0.002396774,0.016244804,-0.009187635,-12.20625,-12.13125,-32.15625,0,0,-0.075022936,-0.13435364,-0.21575928,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:03,2.0470424,7.2448545,5.8029466,-0.017975807,0.017443191,-0.000532617,-11.587501,-13.33125,-32.831253,0,0,0.022873044,-0.03707075,0.04253435,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,10:20:04,1.7980455,7.1251445,6.1285577,0.006524552,0.006524552,0.011318101,-12.618751,-15.900001,-37.725002,0,0,0.10632956,0.028957844,-0.085193634,0,0,0,0,0,0,0,0,0,0,0,0,0,1
